"FacilityID";"ProvinceCode";"DistrictCode";"FacilityCode";"FacilityName";"FullFacilityCode";"FullFacilityCodeDashes"
1609;9;"A";"07";"Magwegwe Clinic";"090A07";"09-0A-07"
1610;9;"A";"08";"Mzilikazi Clinic";"090A08";"09-0A-08"
1611;9;"A";"09";"Njube Clinic";"090A09";"09-0A-09"
1612;9;"A";"0A";"Lady Rodwell";"090A0A";"09-0A-0A"
1613;9;"A";"0E";"Thorngrove";"090A0E";"09-0A-0E"
1614;9;"A";"0G";"Mater Dei";"090A0G";"09-0A-0G"
1615;9;"A";"0H";"Richard Morris";"090A0H";"09-0A-0H"
1616;9;"A";"0I";"Ingutsheni Hospital";"090A0I";"09-0A-0I"
1617;9;"A";"10";"Nkulumane Clinic";"090A10";"09-0A-10"
1618;9;"A";"11";"Pelandaba Clinic";"090A11";"09-0A-11"
1619;9;"A";"12";"Princess Margareth";"090A12";"09-0A-12"
1620;9;"A";"13";"Pumula Clinic";"090A13";"09-0A-13"
1621;9;"A";"14";"Dr.Shenan Clinic";"090A14";"09-0A-14"
1622;9;"A";"16";"Central Clinic";"090A16";"09-0A-16"
1623;9;"A";"17";"Nketa Clinic";"090A17";"09-0A-17"
1624;9;"A";"18";"Northern Surban  Clinic";"090A18";"09-0A-18"
1625;9;"A";"19";"King's Maternity";"090A19";"09-0A-19"
1626;9;"A";"20";"Jubilee Clinic";"090A20";"09-0A-20"
1627;9;"A";"21";"Maternal Health Clinic";"090A21";"09-0A-21"
1628;9;"A";"22";"Galen House Clinic";"090A22";"09-0A-22"
1629;9;"A";"23";"Marondera Polyclinic";"090A23";"09-0A-23"
1630;9;"A";"24";"Family Medical Clinic";"090A24";"09-0A-24"
1631;9;"A";"25";"Elons Clinic";"090A25";"09-0A-25"
1632;9;"A";"27";"Cowdray Park Clinic";"090A27";"09-0A-27"
1633;9;"A";"28";"Silver Oaks Medical Centre";"090A28";"09-0A-28"
1634;9;"A";"29";"Patient Wise Clinic";"090A29";"09-0A-29"
1635;9;"A";"30";"Family Health Clinic";"090A30";"09-0A-30"
1636;9;"A";"31";"24 Hour Medical Centre";"090A31";"09-0A-31"
1637;9;"A";"32";"Main Street";"090A32";"09-0A-32"
1638;9;"A";"33";"Maqhawe Clinic";"090A33";"09-0A-33"
1639;9;"A";"35";"Pumula South Clinic";"090A35";"09-0A-35"
1640;9;"A";"36";"Tembi Home Health Centre";"090A36";"09-0A-36"
1641;9;"A";"37";"Medical Chambers Cnt";"090A37";"09-0A-37"
1642;9;"A";"39";"Dr W Ndebele";"090A39";"09-0A-39"
1643;9;"B";"01";"Ingutsheni";"090B01";"09-0B-01"
1644;9;"C";"02";"U.B.H";"090C02";"09-0C-02"
1645;9;"C";"0C";"UBH";"090C0C";"09-0C-0C"
1646;9;"D";"02";"Mpilo Hospital";"090D02";"09-0D-02"
